SFN,BSR_index,requested_bytes,allocated_bytes_pusch,allocated_bytes_grant,overlap_bytes,ratio_pusch,ratio_grant,bs_load,smoothed_ratio_pusch,smoothed_ratio_grant,smoothed_bs_load
51975,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51979,36,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51984,34,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51989,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51994,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52016,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52023,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52031,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52036,34,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52041,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52046,33,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52051,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52269,38,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52274,34,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52279,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52284,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52371,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52376,16,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52416,39,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52424,39,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52429,38,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52434,34,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52745,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52752,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52757,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52762,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52767,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52857,36,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52873,39,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52878,38,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52883,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52889,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52894,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52976,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53016,38,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53024,39,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53029,37,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53034,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53097,36,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53105,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53110,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53115,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53136,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53142,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53250,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53258,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53264,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53280,37,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53285,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53293,33,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53298,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53310,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53315,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53320,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53336,33,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53341,33,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53344,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53581,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53586,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53636,36,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53644,39,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53649,37,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53654,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53687,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53695,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53700,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53708,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53772,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53780,36,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53788,37,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53793,35,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54108,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54113,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54118,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54126,34,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54131,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54136,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54341,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54346,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54351,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54356,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54361,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54391,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54396,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54401,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54406,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54411,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54417,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54422,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54428,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54433,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54438,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54443,52,31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54478,53,36304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54483,53,36304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54488,53,36304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54493,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54498,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54534,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54539,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54544,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54549,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54554,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54559,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54591,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54596,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54601,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54606,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54611,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54710,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54715,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54720,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54725,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54730,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54735,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54740,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54745,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54750,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54755,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54756,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54844,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54850,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54855,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54861,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54866,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54871,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55154,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55159,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55164,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55169,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55174,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55204,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55212,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55217,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55223,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55228,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55237,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55242,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55277,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55282,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55287,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55292,63,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55297,63,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55414,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55419,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55424,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55429,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55434,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55439,62,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55472,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55477,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55482,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55487,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55492,61,128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55650,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55657,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55662,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55667,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55672,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55677,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55682,60,109439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55712,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55717,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55722,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55727,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55732,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55738,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55768,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55773,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55778,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55783,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55788,59,93479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55818,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55823,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55828,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55833,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55838,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55843,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55850,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55855,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55860,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55865,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55870,58,79846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55875,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55880,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55886,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55891,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55896,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55901,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55906,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55911,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55916,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55921,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55926,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55931,57,68201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55969,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55974,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55980,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55985,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55990,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56082,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56087,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56092,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56097,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56102,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56107,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56230,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56235,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56240,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56246,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56251,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56288,49,19325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56294,49,19325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56299,49,19325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56305,49,19325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56310,48,16507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56340,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56345,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56350,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56355,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56360,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56888,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56894,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56899,43,7505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56905,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56910,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57012,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57017,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57022,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57027,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57032,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57067,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57072,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57077,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57085,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57090,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57211,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57216,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57222,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57227,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57232,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57262,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57267,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57272,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57277,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57282,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57287,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57398,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57403,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57408,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57413,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57418,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57423,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57463,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57468,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57473,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57478,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57483,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57488,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57551,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57556,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57561,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57566,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57571,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57576,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57606,44,8787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57611,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57616,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57621,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57626,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57721,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57726,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57731,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57736,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57741,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57746,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57782,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57787,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57792,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57797,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57802,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57807,45,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57838,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57843,47,14099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57849,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57854,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57859,46,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57921,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57926,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57931,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57936,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57941,51,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57946,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57951,50,22624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58098,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58103,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58108,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58113,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58118,54,42502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58271,55,49759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58277,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58282,56,58255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
