TTI	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
5533	-	-	-	-	4	20	14	-	-
5537	0	0	0	0	5	17	11	0	233
5538	-	-	-	-	4	21	15	-	-
5541	0	0	0	0	4	20	30	1	225
5542	0	0	0	0	-	-	-	0	249
5543	-	-	-	-	6	14	9	-	-
5545	-	-	-	-	5	17	30	0	233
5546	-	-	-	-	4	21	30	-	-
5547	0	0	0	0	10	10	5	0	217
5549	-	-	-	-	-	-	-	0	225
5550	-	-	-	-	6	16	10	0	249
5551	0	0	0	0	6	14	30	0	217
5553	-	-	-	-	9	11	6	-	-
5554	-	-	-	-	-	-	-	0	241
5555	-	-	-	-	-	-	-	0	217
5557	-	-	-	-	8	13	8	0	225
5558	-	-	-	-	6	16	10	-	-
5561	-	-	-	-	-	-	-	1	253
5562	-	-	-	-	-	-	-	0	241
5563	-	-	-	-	4	20	14	-	-
5567	-	-	-	-	5	17	11	0	233
5568	-	-	-	-	4	21	15	-	-
5571	-	-	-	-	4	20	30	1	225
5572	-	-	-	-	-	-	-	0	249
5575	-	-	-	-	-	-	-	0	233
5576	-	-	-	-	4	21	30	-	-
5577	-	-	-	-	8	14	9	-	-
5578	-	-	-	-	6	17	11	-	-
5580	-	-	-	-	-	-	-	0	249
5581	-	-	-	-	-	-	-	1	285
5582	-	-	-	-	-	-	-	0	269
5583	-	-	-	-	5	17	11	-	-
5587	-	-	-	-	6	14	9	0	225
5588	-	-	-	-	5	17	11	-	-
5591	-	-	-	-	5	17	30	1	217
5592	-	-	-	-	-	-	-	0	225
5595	-	-	-	-	6	14	30	0	225
5597	-	-	-	-	8	12	7	-	-
5598	-	-	-	-	8	12	7	-	-
5599	-	-	-	-	-	-	-	0	217
5601	-	-	-	-	-	-	-	0	225
5602	-	-	-	-	-	-	-	0	225
5603	-	-	-	-	6	14	9	-	-
5607	-	-	-	-	8	14	9	0	217
5608	-	-	-	-	6	16	10	-	-
5611	-	-	-	-	-	-	-	1	285
5612	-	-	-	-	-	-	-	0	241
5613	-	-	-	-	3	23	17	-	-
5617	-	-	-	-	4	21	15	0	217
5618	-	-	-	-	3	25	19	-	-
5621	-	-	-	-	-	-	-	1	249
5622	-	-	-	-	-	-	-	0	233
5627	-	-	-	-	-	-	-	0	225
5554	0	0	0	0	-	-	-	-	-
5557	0	0	0	0	-	-	-	-	-
5561	0	0	0	0	-	-	-	-	-
5562	0	0	0	0	-	-	-	-	-
5567	0	0	0	0	-	-	-	-	-
5571	0	0	0	0	-	-	-	-	-
5572	0	0	0	0	-	-	-	-	-
5581	0	0	0	0	-	-	-	-	-
5582	0	0	0	0	-	-	-	-	-
5587	0	0	0	0	-	-	-	-	-
5591	0	0	0	0	-	-	-	-	-
5592	0	0	0	0	-	-	-	-	-
5601	0	0	0	0	-	-	-	-	-
5602	0	0	0	0	-	-	-	-	-
5607	0	0	0	0	-	-	-	-	-
5611	0	0	0	0	-	-	-	-	-
5612	0	0	0	0	-	-	-	-	-
5617	0	0	0	0	-	-	-	-	-
5621	0	0	0	0	-	-	-	-	-
5622	0	0	0	0	-	-	-	-	-
5623	-	-	-	-	3	24	18	-	-
5627	0	0	0	0	5	20	14	-	-
5628	-	-	-	-	4	22	16	-	-
5631	0	0	0	0	3	24	30	1	293
5632	0	0	0	0	-	-	-	0	269
5633	-	-	-	-	8	12	7	-	-
5635	-	-	-	-	-	-	-	0	225
5637	0	0	0	0	6	17	11	0	225
5638	-	-	-	-	4	19	13	-	-
5641	0	0	0	0	-	-	-	1	269
5642	0	0	0	0	-	-	-	0	217
5643	-	-	-	-	8	12	7	-	-
5647	0	0	0	0	6	16	10	0	225
5648	-	-	-	-	5	18	12	-	-
5651	0	0	0	0	-	-	-	1	241
5652	0	0	0	0	-	-	-	0	249
5656	-	-	-	-	4	19	13	-	-
5657	-	-	-	-	6	18	12	-	-
5658	-	-	-	-	4	19	13	-	-
5660	0	0	0	0	-	-	-	0	217
5661	0	0	0	0	-	-	-	1	293
5662	0	0	0	0	-	-	-	0	217
5664	-	-	-	-	4	19	13	-	-
5667	-	-	-	-	8	12	7	-	-
5668	0	0	0	0	6	14	9	0	217
5671	0	0	0	0	-	-	-	1	225
5672	0	0	0	0	4	19	30	0	217
5676	-	-	-	-	6	14	9	0	217
5677	-	-	-	-	8	14	9	-	-
5678	-	-	-	-	6	16	10	-	-
5680	0	0	0	0	-	-	-	0	217
5681	0	0	0	0	-	-	-	1	285
5682	0	0	0	0	-	-	-	0	241
5683	-	-	-	-	6	14	9	-	-
5687	0	0	0	0	8	14	9	0	217
5688	-	-	-	-	6	16	10	-	-
5691	0	0	0	0	-	-	-	1	285
5692	0	0	0	0	-	-	-	0	241
5693	-	-	-	-	6	14	9	-	-
5697	0	0	0	0	9	12	7	0	217
5698	-	-	-	-	8	13	8	-	-
5701	0	0	0	0	-	-	-	1	253
5702	0	0	0	0	-	-	-	0	253
5703	-	-	-	-	5	19	13	-	-
5707	0	0	0	0	6	14	9	0	269
5708	-	-	-	-	5	17	11	-	-
5711	0	0	0	0	5	19	30	1	217
5712	0	0	0	0	-	-	-	0	225
5715	-	-	-	-	-	-	-	0	269
5716	-	-	-	-	5	17	30	-	-
5717	-	-	-	-	4	0	29	-	-
5718	-	-	-	-	8	12	7	-	-
5720	-	-	-	-	-	-	-	0	225
5721	-	-	-	-	-	-	-	1	0
5722	0	0	0	1	-	-	-	0	225
5723	-	-	-	-	9	11	6	-	-
5727	0	0	0	0	8	12	7	0	225
5728	-	-	-	-	8	14	9	-	-
5731	0	0	0	0	-	-	-	1	225
5732	-	-	-	-	-	-	-	0	285
5733	-	-	-	-	5	17	11	-	-
5737	-	-	-	-	8	12	7	0	225
5738	-	-	-	-	8	12	7	-	-
5741	-	-	-	-	-	-	-	0	225
5742	-	-	-	-	-	-	-	0	225
5743	-	-	-	-	5	17	11	-	-
5747	-	-	-	-	10	10	5	0	225
5751	-	-	-	-	5	17	30	0	217
5755	-	-	-	-	-	-	-	0	225
5757	-	-	-	-	4	0	29	-	-
5760	-	-	-	-	8	14	9	-	-
5761	-	-	-	-	-	-	-	1	0
5764	-	-	-	-	-	-	-	0	285
5767	-	-	-	-	6	16	10	-	-
5771	-	-	-	-	-	-	-	1	241
5773	-	-	-	-	6	14	9	-	-
5777	-	-	-	-	8	14	9	0	217
5778	-	-	-	-	5	17	11	-	-
5781	-	-	-	-	-	-	-	1	285
5782	-	-	-	-	-	-	-	0	225
5786	-	-	-	-	5	18	12	-	-
5787	-	-	-	-	6	16	10	-	-
5788	-	-	-	-	5	18	12	-	-
5790	-	-	-	-	-	-	-	0	249
5791	-	-	-	-	-	-	-	1	241
5792	-	-	-	-	-	-	-	0	249
5793	-	-	-	-	5	18	12	-	-
5795	-	-	-	-	6	16	30	-	-
5797	-	-	-	-	9	11	6	0	249
5798	-	-	-	-	8	13	8	-	-
5799	-	-	-	-	-	-	-	0	241
5801	-	-	-	-	-	-	-	1	225
5802	-	-	-	-	-	-	-	0	253
5803	-	-	-	-	5	17	11	-	-
5807	-	-	-	-	-	-	-	0	225
5811	-	-	-	-	-	-	-	1	241
5812	-	-	-	-	-	-	-	0	249
5817	-	-	-	-	-	-	-	0	225
5732	0	0	0	0	-	-	-	-	-
5737	0	0	0	0	-	-	-	-	-
5741	0	0	0	0	-	-	-	-	-
5742	0	0	0	0	-	-	-	-	-
5747	0	0	0	0	-	-	-	-	-
5751	0	0	0	0	-	-	-	-	-
5764	0	0	0	0	-	-	-	-	-
5771	0	0	0	0	-	-	-	-	-
5777	0	0	0	0	-	-	-	-	-
5781	0	0	0	0	-	-	-	-	-
5782	0	0	0	0	-	-	-	-	-
5790	0	0	0	0	-	-	-	-	-
5791	0	0	0	0	-	-	-	-	-
5792	0	0	0	0	-	-	-	-	-
5797	0	0	0	0	-	-	-	-	-
5801	0	0	0	0	-	-	-	-	-
5802	0	0	0	0	-	-	-	-	-
5807	0	0	0	0	6	16	10	-	-
5808	-	-	-	-	5	18	12	-	-
5811	0	0	0	0	-	-	-	-	-
5812	0	0	0	0	-	-	-	-	-
5813	-	-	-	-	5	17	11	-	-
5817	0	0	0	0	6	14	9	-	-
5818	-	-	-	-	5	17	11	-	-
5821	0	0	0	0	5	17	30	1	217
5822	0	0	0	0	-	-	-	0	225
5825	-	-	-	-	-	-	-	0	225
5826	-	-	-	-	5	18	12	-	-
5827	-	-	-	-	8	14	9	-	-
5828	-	-	-	-	6	16	10	-	-
5830	0	0	0	0	-	-	-	0	249
5831	0	0	0	0	-	-	-	1	285
5832	0	0	0	0	-	-	-	0	241
5833	-	-	-	-	6	16	10	-	-
5837	0	0	0	0	8	14	9	0	241
5838	-	-	-	-	6	16	10	-	-
5841	0	0	0	0	6	16	30	1	285
5842	0	0	0	0	-	-	-	0	241
5845	-	-	-	-	-	-	-	0	241
5846	-	-	-	-	8	13	8	-	-
5847	-	-	-	-	8	12	7	-	-
5848	-	-	-	-	8	12	7	-	-
5850	0	0	0	0	-	-	-	0	253
5851	0	0	0	0	-	-	-	0	225
5852	0	0	0	0	-	-	-	0	225
5853	-	-	-	-	6	14	9	-	-
5857	0	0	0	0	8	14	9	0	217
5858	-	-	-	-	5	17	11	-	-
5861	0	0	0	0	-	-	-	1	285
5862	0	0	0	0	-	-	-	0	225
5863	-	-	-	-	8	12	7	-	-
5867	0	0	0	0	10	10	5	0	225
5871	0	0	0	0	-	-	-	0	217
5872	-	-	-	-	4	19	13	-	-
5873	-	-	-	-	4	19	13	-	-
5876	0	0	0	0	-	-	-	0	217
5877	0	0	0	0	6	18	12	0	217
5878	-	-	-	-	4	20	14	-	-
5881	0	0	0	0	-	-	-	1	293
5882	0	0	0	0	-	-	-	0	233
5883	-	-	-	-	5	19	13	-	-
5887	0	0	0	0	8	14	9	0	269
5888	-	-	-	-	6	16	10	-	-
5891	0	0	0	0	-	-	-	1	285
5892	0	0	0	0	-	-	-	0	241
5894	-	-	-	-	6	14	9	-	-
5897	-	-	-	-	6	16	10	-	-
5898	0	0	0	0	5	18	12	0	217
5901	0	0	0	0	-	-	-	1	241
5902	0	0	0	0	-	-	-	0	249
5903	-	-	-	-	9	12	7	-	-
5906	-	-	-	-	5	18	30	-	-
5907	0	0	0	0	4	0	29	0	253
5908	-	-	-	-	8	12	7	-	-
5910	-	-	-	-	-	-	-	0	249
5911	-	-	-	-	-	-	-	1	0
5912	0	0	0	0	20	16	30	0	225
5913	-	-	-	-	4	19	13	-	-
5916	-	-	-	-	-	-	-	0	241
5917	-	-	-	-	8	14	9	0	217
5918	-	-	-	-	5	17	11	-	-
5921	-	-	-	-	-	-	-	1	285
5922	-	-	-	-	-	-	-	0	225
5923	-	-	-	-	5	17	11	-	-
5924	-	-	-	-	-	-	-	0	241
5927	-	-	-	-	6	14	9	0	225
5928	-	-	-	-	5	17	11	-	-
5931	-	-	-	-	-	-	-	1	217
5932	-	-	-	-	-	-	-	0	225
5934	-	-	-	-	6	16	10	-	-
5937	-	-	-	-	9	12	7	-	-
5938	-	-	-	-	8	14	9	0	241
5941	-	-	-	-	-	-	-	1	253
5942	-	-	-	-	-	-	-	0	285
5943	-	-	-	-	8	13	8	-	-
5947	-	-	-	-	8	13	8	0	253
5948	-	-	-	-	6	16	10	-	-
5951	-	-	-	-	-	-	-	1	253
5952	-	-	-	-	-	-	-	0	241
5953	-	-	-	-	5	17	11	-	-
5957	-	-	-	-	6	17	11	0	225
5958	-	-	-	-	4	19	13	-	-
5961	-	-	-	-	-	-	-	1	269
5962	-	-	-	-	-	-	-	0	217
5963	-	-	-	-	6	16	10	-	-
5967	-	-	-	-	6	14	9	0	241
5968	-	-	-	-	5	18	12	-	-
5971	-	-	-	-	-	-	-	1	217
5972	-	-	-	-	-	-	-	0	249
5973	-	-	-	-	5	18	12	-	-
5977	-	-	-	-	8	14	9	0	249
5979	-	-	-	-	6	16	10	-	-
5981	-	-	-	-	-	-	-	1	285
5983	-	-	-	-	5	17	11	0	241
5985	-	-	-	-	8	14	30	-	-
5987	-	-	-	-	-	-	-	0	225
5917	0	0	0	0	-	-	-	-	-
5921	0	0	0	0	-	-	-	-	-
5922	0	0	0	0	-	-	-	-	-
5927	0	0	0	0	-	-	-	-	-
5931	0	0	0	0	-	-	-	-	-
5932	0	0	0	0	-	-	-	-	-
5938	0	0	0	0	-	-	-	-	-
5941	0	0	0	0	-	-	-	-	-
5942	0	0	0	0	-	-	-	-	-
5947	0	0	0	0	-	-	-	-	-
5951	0	0	0	0	-	-	-	-	-
5952	0	0	0	0	-	-	-	-	-
5957	0	0	0	14	-	-	-	-	-
5961	0	0	0	0	-	-	-	-	-
5962	0	0	0	0	-	-	-	-	-
5967	0	0	0	0	-	-	-	-	-
5971	0	0	0	0	-	-	-	-	-
5972	0	0	0	0	-	-	-	-	-
5977	0	0	0	0	-	-	-	-	-
5981	0	0	0	0	-	-	-	-	-
5983	0	0	0	0	-	-	-	-	-
5987	0	0	0	0	9	11	6	-	-
5988	-	-	-	-	6	16	10	-	-
5989	-	-	-	-	-	-	-	0	285
5991	0	0	0	0	-	-	-	0	225
5992	0	0	0	0	-	-	-	0	241
5993	-	-	-	-	5	18	12	-	-
5997	0	0	0	0	8	13	8	0	249
5998	-	-	-	-	6	14	9	-	-
6001	0	0	0	0	5	18	30	1	253
6002	0	0	0	0	-	-	-	0	217
6005	-	-	-	-	-	-	-	0	249
6006	-	-	-	-	8	12	7	-	-
6007	-	-	-	-	9	11	6	-	-
6008	-	-	-	-	8	13	8	-	-
6010	0	0	0	0	-	-	-	0	225
6011	0	0	0	0	-	-	-	1	225
6012	0	0	0	0	-	-	-	0	253
6013	-	-	-	-	6	14	9	-	-
6017	0	0	0	0	8	13	8	0	217
6018	-	-	-	-	8	12	7	-	-
6021	0	0	0	0	-	-	-	0	253
6022	0	0	0	0	20	12	30	0	225
6023	-	-	-	-	4	19	13	-	-
6026	-	-	-	-	-	-	-	0	225
6027	0	0	0	0	8	14	9	0	217
6028	-	-	-	-	5	17	11	-	-
6031	0	0	0	0	-	-	-	1	285
6032	0	0	0	0	-	-	-	0	225
6033	-	-	-	-	8	13	8	-	-
6037	0	0	0	0	6	16	10	0	253
6038	-	-	-	-	5	18	12	-	-
6041	0	0	0	0	-	-	-	1	241
6042	0	0	0	0	-	-	-	0	249
6043	-	-	-	-	6	16	10	-	-
6047	0	0	0	0	8	14	9	0	241
6048	-	-	-	-	6	17	11	-	-
6051	0	0	0	0	-	-	-	1	285
6052	0	0	0	0	-	-	-	0	269
6053	-	-	-	-	6	14	9	-	-
6057	0	0	0	0	6	16	10	0	217
6058	-	-	-	-	5	18	12	-	-
6061	0	0	0	0	-	-	-	1	241
6062	0	0	0	0	-	-	-	0	249
6063	-	-	-	-	4	19	13	-	-
6067	0	0	0	0	6	16	10	0	217
6068	-	-	-	-	5	18	12	-	-
6071	0	0	0	0	-	-	-	1	241
6072	0	0	0	0	-	-	-	0	249
6073	-	-	-	-	4	20	14	-	-
6077	0	0	0	0	6	16	10	0	233
6078	-	-	-	-	5	18	12	-	-
6081	0	0	0	0	-	-	-	1	241
6082	-	-	-	-	-	-	-	0	249
6084	-	-	-	-	8	13	8	-	-
6085	-	-	-	-	-	-	-	0	233
6087	-	-	-	-	6	17	11	-	-
6088	-	-	-	-	-	-	-	0	253
6089	-	-	-	-	1	14	9	-	-
6091	-	-	-	-	-	-	-	1	269
6093	-	-	-	-	5	18	12	0	32
6095	-	-	-	-	6	17	30	-	-
6097	-	-	-	-	4	0	29	0	249
6099	-	-	-	-	-	-	-	0	269
6101	-	-	-	-	-	-	-	1	0
6102	-	-	-	-	8	12	7	-	-
6103	-	-	-	-	8	12	7	-	-
6106	-	-	-	-	-	-	-	0	225
6107	-	-	-	-	6	14	9	0	225
6108	-	-	-	-	5	17	11	-	-
6111	-	-	-	-	-	-	-	1	217
6112	-	-	-	-	-	-	-	0	225
6113	-	-	-	-	4	19	13	-	-
6117	-	-	-	-	8	13	8	0	217
6118	-	-	-	-	6	14	9	-	-
6121	-	-	-	-	-	-	-	1	253
6122	-	-	-	-	-	-	-	0	217
6123	-	-	-	-	4	19	13	-	-
6127	-	-	-	-	8	12	7	0	217
6128	-	-	-	-	6	14	9	-	-
6131	-	-	-	-	-	-	-	1	225
6132	-	-	-	-	-	-	-	0	217
6133	-	-	-	-	8	13	8	-	-
6137	-	-	-	-	8	13	8	0	253
6138	-	-	-	-	6	14	9	-	-
6141	-	-	-	-	-	-	-	1	253
6142	-	-	-	-	-	-	-	0	217
6143	-	-	-	-	5	17	11	-	-
6147	-	-	-	-	-	-	-	0	225
6151	-	-	-	-	-	-	-	1	253
6152	-	-	-	-	-	-	-	0	241
6155	-	-	-	-	-	-	-	0	225
6082	0	0	0	0	-	-	-	-	-
6088	0	0	0	0	-	-	-	-	-
6091	0	0	0	0	-	-	-	-	-
6093	0	0	0	0	-	-	-	-	-
6097	0	0	0	0	-	-	-	-	-
6106	0	0	0	0	-	-	-	-	-
6107	0	0	0	0	-	-	-	-	-
6111	0	0	0	0	-	-	-	-	-
6112	0	0	0	0	-	-	-	-	-
6117	0	0	0	0	-	-	-	-	-
6121	0	0	0	0	-	-	-	-	-
6122	0	0	0	0	-	-	-	-	-
6127	0	0	0	0	-	-	-	-	-
6131	0	0	0	0	-	-	-	-	-
6132	0	0	0	0	-	-	-	-	-
6137	0	0	0	0	-	-	-	-	-
6141	0	0	0	0	-	-	-	-	-
6142	0	0	0	0	-	-	-	-	-
6147	0	0	0	0	8	13	8	-	-
6148	-	-	-	-	6	16	10	-	-
6151	0	0	0	0	5	17	30	-	-
6152	0	0	0	0	-	-	-	-	-
6156	-	-	-	-	6	16	10	-	-
6157	-	-	-	-	8	14	9	-	-
6158	-	-	-	-	6	16	10	-	-
6160	0	0	0	0	-	-	-	0	241
6161	0	0	0	0	-	-	-	1	285
6162	0	0	0	0	-	-	-	0	241
6163	-	-	-	-	5	18	12	-	-
6167	0	0	0	0	6	17	11	0	249
6168	-	-	-	-	4	20	14	-	-
6171	0	0	0	0	-	-	-	1	269
6172	0	0	0	0	-	-	-	0	233
6173	-	-	-	-	4	22	16	-	-
6177	0	0	0	0	5	17	11	0	269
6178	-	-	-	-	4	21	15	-	-
6181	0	0	0	0	4	22	30	1	225
6182	0	0	0	0	-	-	-	0	249
6183	-	-	-	-	8	13	8	-	-
6185	-	-	-	-	-	-	-	0	269
6186	-	-	-	-	4	21	30	-	-
6187	0	0	0	0	9	12	7	0	253
6188	-	-	-	-	8	14	9	-	-
6190	-	-	-	-	-	-	-	0	249
6191	0	0	0	0	-	-	-	1	253
6192	0	0	0	0	-	-	-	0	285
6193	-	-	-	-	6	14	9	-	-
6197	0	0	0	0	8	14	9	0	217
6198	-	-	-	-	5	17	11	-	-
6201	0	0	0	0	-	-	-	1	285
6202	0	0	0	0	-	-	-	0	225
6203	-	-	-	-	5	17	11	-	-
6207	0	0	0	0	8	12	7	0	225
6208	-	-	-	-	6	14	9	-	-
6211	0	0	0	0	-	-	-	1	225
6212	0	0	0	0	-	-	-	0	217
6213	-	-	-	-	8	13	8	-	-
6217	0	0	0	0	9	11	6	0	253
6218	-	-	-	-	9	11	6	-	-
6221	0	0	0	0	-	-	-	0	225
6222	0	0	0	0	-	-	-	0	225
6223	-	-	-	-	5	19	13	-	-
6227	0	0	0	0	6	16	10	0	269
6231	0	0	0	0	5	19	30	1	241
6235	-	-	-	-	6	16	30	0	269
6237	-	-	-	-	16	4	2	-	-
6239	-	-	-	-	-	-	-	0	241
6240	-	-	-	-	8	12	7	-	-
6241	0	0	0	5	-	-	-	0	141
6243	-	-	-	-	8	12	7	-	-
6244	0	0	0	0	-	-	-	0	225
6247	0	0	0	0	9	12	7	0	225
6248	-	-	-	-	8	14	9	-	-
6251	0	0	0	0	-	-	-	1	253
6252	0	0	0	0	-	-	-	0	285
6253	-	-	-	-	6	14	9	-	-
6257	0	0	0	0	5	17	11	0	217
6258	-	-	-	-	4	21	15	-	-
6261	-	-	-	-	-	-	-	1	225
6262	-	-	-	-	-	-	-	0	249
6266	-	-	-	-	5	19	13	-	-
6267	-	-	-	-	6	16	10	-	-
6268	-	-	-	-	5	18	12	-	-
6270	-	-	-	-	-	-	-	0	269
6271	-	-	-	-	-	-	-	1	241
6272	-	-	-	-	-	-	-	0	249
6274	-	-	-	-	5	18	12	-	-
6277	-	-	-	-	6	14	9	-	-
6278	-	-	-	-	5	17	11	0	249
6281	-	-	-	-	-	-	-	1	217
6282	-	-	-	-	-	-	-	0	225
6286	-	-	-	-	9	11	6	-	-
6287	-	-	-	-	4	0	29	-	-
6288	-	-	-	-	9	11	6	-	-
6290	-	-	-	-	-	-	-	0	225
6291	-	-	-	-	-	-	-	1	0
6292	-	-	-	-	-	-	-	0	225
6293	-	-	-	-	9	11	6	-	-
6297	-	-	-	-	9	11	6	0	225
6298	-	-	-	-	8	13	8	-	-
6301	-	-	-	-	-	-	-	1	225
6302	-	-	-	-	-	-	-	0	253
6307	-	-	-	-	9	11	6	-	-
6308	-	-	-	-	9	11	6	-	-
6311	-	-	-	-	-	-	-	0	225
6312	-	-	-	-	-	-	-	0	225
6313	-	-	-	-	9	11	6	-	-
6317	-	-	-	-	6	17	11	0	225
6321	-	-	-	-	-	-	-	1	269
6322	-	-	-	-	-	-	-	0	217
6327	-	-	-	-	-	-	-	0	241
6330	-	-	-	-	-	-	-	0	217
6331	-	-	-	-	-	-	-	1	225
6332	-	-	-	-	-	-	-	0	253
6337	-	-	-	-	-	-	-	0	249
6261	0	0	0	0	-	-	-	-	-
6262	0	0	0	0	-	-	-	-	-
6270	0	0	0	0	-	-	-	-	-
6271	0	0	0	0	-	-	-	-	-
6272	0	0	0	0	-	-	-	-	-
6278	0	0	0	0	-	-	-	-	-
6281	0	0	0	0	-	-	-	-	-
6282	0	0	0	0	-	-	-	-	-
6290	0	0	0	0	-	-	-	-	-
6292	0	0	0	0	-	-	-	-	-
6297	0	0	0	0	-	-	-	-	-
6301	0	0	0	0	-	-	-	-	-
6302	0	0	0	0	-	-	-	-	-
6311	0	0	0	0	-	-	-	-	-
6312	0	0	0	0	-	-	-	-	-
6317	0	0	0	0	-	-	-	-	-
6318	-	-	-	-	4	19	13	-	-
6321	0	0	0	0	-	-	-	-	-
6322	0	0	0	0	-	-	-	-	-
6323	-	-	-	-	6	16	10	-	-
6326	-	-	-	-	4	19	30	-	-
6327	0	0	0	0	9	11	6	-	-
6328	-	-	-	-	8	13	8	-	-
6331	0	0	0	0	-	-	-	-	-
6332	0	0	0	0	-	-	-	-	-
6333	-	-	-	-	4	21	15	-	-
6337	0	0	0	0	5	17	11	-	-
6338	-	-	-	-	4	21	15	-	-
6341	0	0	0	0	-	-	-	1	225
6342	0	0	0	0	-	-	-	0	249
6343	-	-	-	-	5	17	11	-	-
6346	-	-	-	-	4	21	30	-	-
6347	0	0	0	0	8	13	8	0	225
6348	-	-	-	-	6	16	10	-	-
6350	-	-	-	-	-	-	-	0	249
6351	0	0	0	0	-	-	-	1	253
6352	0	0	0	0	-	-	-	0	241
6353	-	-	-	-	8	12	7	-	-
6357	0	0	0	0	8	14	9	0	225
6358	-	-	-	-	6	17	11	-	-
6361	0	0	0	0	-	-	-	1	285
6362	0	0	0	0	-	-	-	0	269
6363	-	-	-	-	8	13	8	-	-
6367	0	0	0	0	6	14	9	0	253
6368	-	-	-	-	5	17	11	-	-
6371	0	0	0	0	-	-	-	1	217
6372	0	0	0	0	-	-	-	0	225
6373	-	-	-	-	6	14	9	-	-
6377	0	0	0	0	8	13	8	0	217
6378	-	-	-	-	6	14	9	-	-
6381	0	0	0	0	-	-	-	1	253
6382	0	0	0	0	-	-	-	0	217
6383	-	-	-	-	8	13	8	-	-
6387	0	0	0	0	8	13	8	0	253
6388	-	-	-	-	6	16	10	-	-
6391	0	0	0	14	-	-	-	1	253
6392	0	0	0	0	-	-	-	0	241
6393	-	-	-	-	4	20	14	-	-
6397	0	0	0	0	6	16	10	0	233
6398	-	-	-	-	5	18	12	-	-
6401	0	0	0	0	-	-	-	1	241
6402	0	0	0	0	-	-	-	0	249
6403	-	-	-	-	6	17	11	-	-
6407	0	0	0	0	6	14	9	0	269
6410	-	-	-	-	5	17	11	-	-
6411	0	0	0	0	-	-	-	1	217
6414	0	0	0	0	-	-	-	0	225
6415	-	-	-	-	6	14	30	-	-
6417	-	-	-	-	10	10	5	-	-
6419	-	-	-	-	-	-	-	0	217
6421	0	0	0	0	8	13	8	0	217
6423	-	-	-	-	8	13	8	-	-
6425	0	0	0	0	-	-	-	0	253
6427	0	0	0	0	8	12	7	0	253
6428	-	-	-	-	6	14	9	-	-
6431	0	0	0	0	-	-	-	1	225
6432	0	0	0	0	-	-	-	0	217
6434	-	-	-	-	6	17	11	-	-
6437	-	-	-	-	6	16	10	-	-
6438	-	-	-	-	-	-	-	0	269
6439	-	-	-	-	5	18	12	-	-
6441	-	-	-	-	-	-	-	1	241
6443	-	-	-	-	-	-	-	0	249
6444	-	-	-	-	4	19	13	-	-
6445	-	-	-	-	6	16	30	-	-
6447	-	-	-	-	5	18	30	-	-
6448	-	-	-	-	4	0	29	0	217
6449	-	-	-	-	-	-	-	0	241
6451	-	-	-	-	-	-	-	0	249
6452	-	-	-	-	4	19	30	1	0
6454	-	-	-	-	6	14	9	-	-
6456	-	-	-	-	-	-	-	0	217
6457	-	-	-	-	8	12	7	-	-
6458	-	-	-	-	9	11	6	0	217
6461	-	-	-	-	-	-	-	0	225
6462	-	-	-	-	-	-	-	0	225
6464	-	-	-	-	5	18	12	-	-
6467	-	-	-	-	9	11	6	-	-
6468	-	-	-	-	8	13	8	0	249
6471	-	-	-	-	-	-	-	1	225
6472	-	-	-	-	5	18	30	0	253
6476	-	-	-	-	9	11	6	0	249
6478	-	-	-	-	8	12	7	-	-
6480	-	-	-	-	8	12	7	0	225
6482	-	-	-	-	-	-	-	0	225
6484	-	-	-	-	6	16	10	0	225
6488	-	-	-	-	6	16	10	0	241
6490	-	-	-	-	6	16	10	-	-
6492	-	-	-	-	-	-	-	0	241
6494	-	-	-	-	4	20	14	1	241
6498	-	-	-	-	4	19	13	0	233
6500	-	-	-	-	8	14	9	-	-
6502	-	-	-	-	-	-	-	0	217
6503	-	-	-	-	5	17	11	-	-
6504	-	-	-	-	-	-	-	1	285
6507	-	-	-	-	-	-	-	0	225
6512	-	-	-	-	-	-	-	0	241
6514	-	-	-	-	-	-	-	1	241
6517	-	-	-	-	-	-	-	0	225
6438	0	0	0	0	-	-	-	-	-
6441	0	0	0	0	-	-	-	-	-
6443	0	0	0	0	-	-	-	-	-
6448	0	0	0	0	-	-	-	-	-
6458	0	0	0	0	-	-	-	-	-
6461	0	0	0	0	-	-	-	-	-
6462	0	0	0	0	-	-	-	-	-
6468	0	0	0	0	-	-	-	-	-
6471	0	0	0	0	-	-	-	-	-
6472	0	0	0	0	-	-	-	-	-
6480	0	0	0	1	-	-	-	-	-
6482	0	0	0	0	-	-	-	-	-
6484	0	0	0	0	-	-	-	-	-
6488	0	0	0	0	-	-	-	-	-
6492	0	0	0	0	-	-	-	-	-
6494	0	0	0	0	-	-	-	-	-
6498	0	0	0	0	-	-	-	-	-
6502	0	0	0	0	-	-	-	-	-
6504	0	0	0	0	-	-	-	-	-
6507	0	0	0	0	-	-	-	-	-
6508	-	-	-	-	6	16	10	-	-
6510	-	-	-	-	6	16	10	-	-
6512	0	0	0	0	-	-	-	-	-
6513	-	-	-	-	5	17	11	-	-
6514	0	0	0	0	-	-	-	-	-
6517	0	0	0	0	-	-	-	-	-
6520	-	-	-	-	8	12	7	-	-
6521	-	-	-	-	5	17	30	-	-
6523	-	-	-	-	9	11	6	-	-
6524	0	0	0	0	-	-	-	1	225
