SysFN	SubFN	Num_RBs	TBS_Index	MCS_Index	Redund_Ver
5455	4	23	30	2
5457	5	17	11	0
5462	5	17	11	0
5467	5	17	11	0
5472	5	18	12	0
5477	5	17	11	0
5644	8	13	8	0
5652	12	18	12	0
5657	3	28	20	0
5660	3	23	17	0
5662	5	17	11	0
5665	3	28	30	2
5667	5	17	11	0
5668	3	23	30	2
5672	5	17	11	0
5678	5	17	11	0
5682	5	17	11	0
5687	3	23	17	0
5692	5	17	11	0
5695	3	23	30	2
5697	6	14	9	0
5702	5	11	6	0
5704	8	14	9	0
5707	5	19	13	0
5712	4	22	16	0
5715	5	19	30	2
5716	6	14	9	0
5717	6	16	10	0
5722	4	21	15	0
5727	5	18	12	0
5730	4	21	30	2
5732	8	12	7	0
5735	5	18	30	2
5741	6	16	10	0
5742	6	14	9	0
5747	8	12	7	0
5752	8	13	8	0
5757	8	12	7	0
5762	8	14	9	0
5767	6	16	10	0
5772	6	16	10	0
5777	4	20	14	0
5782	5	17	11	0
5787	5	17	11	0
5792	6	16	10	0
5990	6	16	10	0
6000	2	2	1	0
6001	3	23	17	0
6009	3	23	30	2
6010	5	17	11	0
6024	8	14	9	0
6035	6	14	9	0
6037	6	16	10	0
6043	6	16	10	0
6047	5	17	11	0
6052	5	17	11	0
6057	6	16	10	0
6062	6	16	10	0
6070	4	19	13	0
6072	5	17	11	0
6078	5	17	11	0
6082	4	19	13	0
6087	6	16	10	0
6092	4	19	13	0
6097	2	13	8	0
6102	6	16	10	0
6107	4	23	17	0
6115	4	23	30	2
6313	6	14	9	0
6334	5	18	12	0
6344	8	14	9	0
6354	6	16	10	0
6357	6	17	11	0
6362	6	17	11	0
6367	4	22	16	0
6372	3	25	19	0
6377	4	21	15	0
6380	3	25	30	2
6382	5	17	11	0
6385	3	16	10	0
6387	3	23	17	0
6392	5	17	11	0
6395	3	23	30	2
6397	6	16	10	0
6402	4	22	16	0
6407	4	19	13	0
6410	4	22	30	2
6412	6	16	10	0
6417	4	19	13	0
6422	6	16	10	0
6427	4	21	15	0
6432	6	17	11	0
6435	4	21	30	2
6437	9	11	6	0
6442	8	12	7	0
6629	8	12	7	0
6664	6	16	10	0
6672	24	16	10	0
6677	6	14	9	0
6682	6	16	10	0
6687	4	22	16	0
6692	5	17	11	0
6695	4	22	30	2
6697	6	14	9	0
6702	6	16	10	0
6707	6	16	10	0
6712	6	16	10	0
6717	6	16	10	0
6722	5	17	11	0
6727	4	22	16	0
6732	5	17	11	0
6735	4	22	30	2
6738	9	11	6	0
6742	6	14	9	0
6746	15	10	5	0
6747	1	13	8	0
6752	6	14	9	0
6757	4	19	13	0
6762	4	21	15	0
6767	4	19	13	0
6772	4	20	14	0
6777	4	19	13	0
6780	4	20	30	2
6782	6	16	10	0
6785	4	19	30	2
6792	6	16	10	0
6797	8	13	8	0
6948	8	12	7	0
6984	8	13	8	0
6992	3	11	6	0
6993	8	12	7	0
6997	8	14	9	0
7002	8	14	9	0
7007	8	14	9	0
7012	6	14	9	0
7017	6	14	9	0
7027	8	14	9	0
7032	6	16	10	0
7037	5	17	11	0
7042	6	16	10	0
7050	6	14	9	0
7052	6	14	9	0
7057	8	14	9	0
7062	8	13	8	0
7067	8	12	7	0
7267	6	16	10	0
7294	6	16	10	0
7304	6	16	10	0
7312	8	14	9	0
7317	6	16	10	0
7322	6	14	9	0
